tmdb_id,credit_id,person_id,department,job
2054,56488eb3c3a368261a007516,1521767,Art,Production Design
2054,56488d52c3a3682614007701,14713,Costume & Make-Up,Makeup Artist
2054,56488daac3a368261a0074f3,71245,Production,Production Supervisor
10607,52fe43929251416c750159f9,45649,Directing,Director
10607,52fe43929251416c750159ff,35690,Writing,Screenplay
10607,52fe43929251416c75015a05,9562,Writing,Screenplay
10607,52fe43929251416c75015a0b,35693,Writing,Screenplay
10607,52fe43929251416c75015a11,35696,Production,Producer
10607,52fe43929251416c75015a17,35689,Production,Producer
10607,52fe43929251416c75015a1d,2145,Production,Executive Producer
10607,52fe43929251416c75015a23,66133,Production,Executive Producer
10607,52fe43929251416c75015a29,66134,Sound,Original Music Composer
10607,52fe43929251416c75015a2f,30873,Camera,Director of Photography
19760,52fe47ef9251416c750aa5b1,49361,Directing,Director
19760,52fe47ef9251416c750aa5bf,5724,Writing,Writer
19760,52fe47ef9251416c750aa5c5,87137,Writing,Writer
9536,52fe4506c3a36847f80b7ce7,57871,Production,Producer
9536,52fe4506c3a36847f80b7ced,51702,Production,Producer
9536,52fe4506c3a36847f80b7cf3,51703,Production,Producer
9536,52fe4506c3a36847f80b7cf9,57872,Writing,Author
9536,52fe4506c3a36847f80b7cff,57873,Writing,Author
9536,52fe4506c3a36847f80b7d05,57874,Sound,Music
9536,52fe4506c3a36847f80b7d0b,432,Camera,Director of Photography
9536,52fe4506c3a36847f80b7d11,7414,Editing,Editor
9536,52fe4506c3a36847f80b7d17,57870,Directing,Director
11525,52fe44529251416c750309d3,69721,Directing,Director
11525,52fe44529251416c750309d9,69721,Writing,Screenplay
11525,52fe44529251416c750309df,69723,Production,Producer
11525,52fe44529251416c750309e5,12526,Production,Executive Producer
11525,52fe44529251416c750309eb,64052,Production,Executive Producer
11525,52fe44529251416c750309f1,69724,Production,Executive Producer
11525,52fe44529251416c750309f7,64053,Production,Executive Producer
11525,52fe44529251416c750309fd,64054,Production,Producer
11525,52fe44529251416c75030a03,64055,Production,Executive Producer
11525,52fe44529251416c75030a09,43393,Sound,Original Music Composer
4482,52fe43c5c3a36847f806e5f3,18496,Art,Production Design
4482,52fe43c5c3a36847f806e5e7,20718,Production,Producer
4482,52fe43c5c3a36847f806e5bb,35137,Writing,Screenplay
4482,52fe43c5c3a36847f806e5af,35137,Directing,Director
4482,52fe43c5c3a36847f806e5b5,38401,Writing,Screenplay
4482,52fe43c5c3a36847f806e5e1,38403,Writing,Novel
4482,52fe43c5c3a36847f806e5ed,38492,Camera,Director of Photography
4482,52fe43c5c3a36847f806e5f9,38493,Costume & Make-Up,Costume Design
10634,52fe43999251416c75016ad5,37932,Directing,Director
10634,52fe43999251416c75016adb,65134,Writing,Screenplay
10634,52fe43999251416c75016ae1,9778,Writing,Author
10634,52fe43999251416c75016ae7,61654,Sound,Music
10634,52fe43999251416c75016aed,9778,Sound,Music
755,52fe4271c3a36847f801f22d,2294,Directing,Director
755,52fe4271c3a36847f801f233,138,Writing,Screenplay
755,52fe4271c3a36847f801f239,138,Production,Executive Producer
755,52fe4271c3a36847f801f23f,11420,Production,Producer
755,52fe4271c3a36847f801f245,2294,Production,Executive Producer
755,52fe4271c3a36847f801f24b,2545,Production,Executive Producer
755,52fe4271c3a36847f801f25d,5912,Sound,Original Music Composer
755,52fe4271c3a36847f801f263,3113,Camera,Director of Photography
755,52fe4271c3a36847f801f269,2294,Editing,Editor
755,52fe4271c3a36847f801f26f,7731,Production,Casting
11859,52fe44949251416c75039d5f,70850,Directing,Director
11859,52fe44949251416c75039d65,1091,Production,Producer
11859,52fe44949251416c75039d6b,61572,Writing,Screenplay
11859,52fe44949251416c75039d71,9989,Sound,Original Music Composer
11859,52fe44949251416c75039d77,67391,Camera,Director of Photography
11859,52fe44959251416c75039d7d,6668,Editing,Editor
11859,59ce841e9251416c6d01c648,59951,Writing,Novel
11859,59ce8428c3a3686aa901cd54,18387,Editing,Editor
11859,59ce842fc3a3686abc01bbac,11410,Editing,Editor
11859,59ce84369251416c8201cf78,1097,Production,Casting
28387,52fe4592c3a368484e062d3f,5656,Directing,Director
28387,52fe4592c3a368484e062d45,5656,Writing,Writer
28387,52fe4592c3a368484e062d4b,5656,Writing,Story
28387,52fe4592c3a368484e062d51,125504,Writing,Story
20927,52fe4402c3a368484e00a745,10296,Directing,Director
20927,52fe4402c3a368484e00a74b,10296,Writing,Writer
20927,52fe4402c3a368484e00a751,18274,Production,Producer
20927,52fe4402c3a368484e00a757,59970,Production,Executive Producer
20927,52fe4402c3a368484e00a75d,91046,Production,Producer
20927,52fe4402c3a368484e00a763,91047,Production,Producer
20927,52fe4402c3a368484e00a769,91048,Production,Producer
20927,52fe4402c3a368484e00a77b,6900,Editing,Editor
20927,52fe4402c3a368484e00a781,91049,Production,Casting
20927,52fe4402c3a368484e00a787,20825,Art,Production Design
9102,560c446892514171a000645b,584,Writing,Story
9102,536deb39c3a368121200c5f9,6997,Production,Casting
9102,52fe44dcc3a36847f80ae56b,5045,Writing,Screenplay
9102,52fe44dcc3a36847f80ae583,17212,Sound,Music
9102,52fe44dcc3a36847f80ae59b,25735,Directing,Director
9102,5454b0210e0a2635de001758,25735,Camera,Camera Operator
9102,52fe44dcc3a36847f80ae58f,52093,Editing,Editor
9102,52fe44dcc3a36847f80ae571,56980,Writing,Screenplay
9102,52fe44dcc3a36847f80ae577,56981,Production,Producer
9102,52fe44dcc3a36847f80ae57d,56982,Production,Producer
27526,52fe4550c3a368484e0531bb,98101,Production,Production Manager
27526,52fe4550c3a368484e0531c1,2228,Directing,Director
27526,52fe4550c3a368484e0531c7,2228,Writing,Writer
27526,52fe4550c3a368484e0531e1,2228,Production,Producer
27526,52fe4550c3a368484e0531e7,59839,Production,Executive Producer
27526,52fe4550c3a368484e0531ed,7066,Sound,Original Music Composer
27526,52fe4550c3a368484e0531f3,13227,Editing,Editor
27526,52fe4550c3a368484e0531f9,1307,Production,Executive Producer
27526,54b6552fc3a368779000162e,12997,Production,Executive Producer
27526,5765e8ccc3a36874d10003dd,98101,Production,Producer
9623,52fe4512c3a36847f80bae13,18069,Directing,Director
9623,52fe4512c3a36847f80bae19,58203,Writing,Novel
9623,52fe4512c3a36847f80bae1f,57862,Writing,Screenplay
9623,52fe4512c3a36847f80bae25,18330,Production,Producer
9623,52fe4512c3a36847f80bae2b,11472,Production,Producer
9623,52fe4512c3a36847f80bae31,57465,Production,Executive Producer
9623,52fe4512c3a36847f80bae37,1213,Sound,Original Music Composer
9623,52fe4513c3a36847f80bae3d,13622,Camera,Director of Photography
9623,52fe4513c3a36847f80bae43,12926,Editing,Editor
9623,52fe4513c3a36847f80bae71,557,Costume & Make-Up,Costume Design
46785,546e168cc3a36817e300003f,119294,Writing,Writer
46785,52fe470cc3a36847f8120b1d,120229,Directing,Director
400,52fe423ec3a36847f800f319,5501,Directing,Director
400,52fe423ec3a36847f800f31f,3228,Writing,Screenplay
400,52fe423ec3a36847f800f351,5505,Production,Producer
400,52fe423ec3a36847f800f357,4055,Sound,Original Music Composer
400,52fe423ec3a36847f800f35d,5506,Camera,Director of Photography
400,52fe423ec3a36847f800f363,3175,Editing,Editor
400,52fe423ec3a36847f800f369,5507,Production,Casting
400,52fe423ec3a36847f800f36f,5508,Art,Production Design
880,52fe4286c3a36847f8025ccf,13496,Directing,Director
880,52fe4286c3a36847f8025cd5,13496,Writing,Screenplay
880,52fe4286c3a36847f8025cdb,13498,Production,Producer
880,52fe4286c3a36847f8025ce1,13499,Production,Producer
880,52fe4286c3a36847f8025ce7,13500,Production,Producer
880,52fe4286c3a36847f8025ced,13502,Sound,Music
880,52fe4286c3a36847f8025cf9,13503,Camera,Director of Photography
880,52fe4286c3a36847f8025cff,13504,Editing,Editor
880,52fe4286c3a36847f8025d05,13505,Editing,Editor
8447,52fe44aac3a36847f80a3273,55038,Directing,Director
8447,52fe44aac3a36847f80a3279,55038,Writing,Screenplay
8447,52fe44aac3a36847f80a327f,55039,Writing,Screenplay
8447,52fe44aac3a36847f80a3291,19168,Camera,Director of Photography
8447,58591c37c3a3682f5806734c,55040,Writing,Story
8447,58591c5cc3a368258c062ccb,55039,Production,Producer
8447,58591c6f9251415941018231,11381,Production,Producer
8447,58591c81c3a368258f06697a,38082,Production,Producer
8447,58591ca0c3a368258c062cf4,55039,Editing,Editor
8447,58591cb092514175ad05deea,970,Production,Casting
10534,52fe43829251416c7501325d,578,Directing,Director
10534,52fe43829251416c75013263,65546,Writing,Novel
10534,52fe43829251416c75013269,65547,Writing,Novel
10534,52fe43829251416c7501326f,16829,Writing,Screenplay
10534,52fe43829251416c75013275,17398,Production,Producer
10534,52fe43829251416c7501327b,27148,Production,Producer
10534,52fe43829251416c75013281,578,Production,Executive Producer
10534,52fe43829251416c75013287,59472,Sound,Original Music Composer
10534,52fe43829251416c7501328d,22100,Camera,Director of Photography
10534,52fe43829251416c75013293,9163,Editing,Editor
17414,52fe47239251416c7508f08d,29009,Directing,Director
17414,52fe47239251416c7508f09f,9953,Writing,Story
17414,52fe47239251416c7508f0a5,9953,Writing,Screenplay
17414,58fb9562c3a36879f400f38a,10395,Editing,Editor
17414,58fb954892514163e30112e4,181904,Writing,Screenplay
17414,58fb9553c3a36879be010df5,63964,Sound,Original Music Composer
17414,58fb955a925141643c010b31,20823,Camera,Director of Photography
13997,52fe45c09251416c75061479,58448,Directing,Director
13997,52fe45c09251416c7506147f,66563,Writing,Writer
2086,52fe4333c3a36847f80421a3,12840,Directing,Director
2086,52fe4333c3a36847f80421a9,21101,Writing,Screenplay
2086,52fe4333c3a36847f80421af,12840,Production,Producer
2086,52fe4333c3a36847f80421b5,12845,Sound,Original Music Composer
2086,52fe4333c3a36847f80421bb,21362,Camera,Director of Photography
2086,52fe4333c3a36847f80421c1,12419,Editing,Editor
2086,52fe4334c3a36847f80421c7,11001,Editing,Editor
2086,52fe4334c3a36847f80421cd,21363,Production,Casting
2086,52fe4334c3a36847f80421d3,10936,Art,Set Designer
2086,54d542c2c3a3683b8c0000e4,14492,Art,Art Direction
9095,568abecfc3a36860e902bbc0,8374,Production,Co-Producer
9095,568abf209251414ecb01cf61,1046,Production,Casting
9095,52fe44dbc3a36847f80ae279,1301,Camera,Director of Photography
9095,568abe75c3a36828f5022345,1528,Sound,Original Music Composer
9095,52fe44dbc3a36847f80ae27f,11072,Editing,Editor
9095,52fe44dbc3a36847f80ae285,3224,Directing,Director
9095,568abf2d9251417c06003d12,5491,Art,Production Design
9095,52fe44dbc3a36847f80ae267,12952,Writing,Screenplay
9095,568abea1c3a3685f8901575c,12954,Production,Producer
9095,568abf1592514132db0298b6,19993,Production,Casting
12158,52fe44c09251416c7503fc9f,5140,Directing,Director
12158,52fe44c19251416c7503fca5,28401,Production,Executive Producer
12158,52fe44c19251416c7503fcab,56189,Production,Producer
12158,52fe44c19251416c7503fcb1,35581,Production,Executive Producer
12158,52fe44c19251416c7503fcb7,776,Production,Producer
12158,52fe44c19251416c7503fcbd,17840,Writing,Screenplay
12158,52fe44c19251416c7503fcc3,71486,Writing,Screenplay
12158,52fe44c19251416c7503fcc9,71487,Writing,Screenplay
12158,52fe44c19251416c7503fccf,28156,Sound,Music
12158,52fe44c19251416c7503fcd5,7413,Camera,Director of Photography
9283,52fe44e1c3a36847f80af905,34849,Directing,Director
9283,52fe44e1c3a36847f80af90b,3228,Writing,Screenplay
9283,52fe44e1c3a36847f80af911,409,Production,Executive Producer
9283,52fe44e1c3a36847f80af917,1307,Production,Executive Producer
9283,52fe44e1c3a36847f80af91d,59839,Production,Executive Producer
9283,52fe44e1c3a36847f80af923,5505,Production,Producer
9283,52fe44e1c3a36847f80af929,57124,Sound,Original Music Composer
9283,52fe44e1c3a36847f80af92f,5360,Camera,Director of Photography
9283,52fe44e1c3a36847f80af935,52056,Editing,Editor
9283,558dc8aac3a3685daf000490,6347,Production,Casting
9208,52fe44dcc3a36847f80ae6f9,21206,Writing,Screenplay
9208,52fe44dcc3a36847f80ae6ff,947,Sound,Original Music Composer
9208,52fe44dcc3a36847f80ae705,35510,Production,Producer
9208,52fe44dcc3a36847f80ae70b,11404,Production,Producer
9208,52fe44dcc3a36847f80ae711,56995,Production,Executive Producer
9208,52fe44dcc3a36847f80ae717,56996,Production,Executive Producer
9208,52fe44dcc3a36847f80ae71d,32532,Production,Executive Producer
9208,52fe44dcc3a36847f80ae723,56998,Production,Executive Producer
9208,52fe44dcc3a36847f80ae729,56999,Production,Executive Producer
9208,52fe44dcc3a36847f80ae72f,2044,Camera,Director of Photography
406,52fe423fc3a36847f800f88b,2406,Directing,Director
406,52fe423fc3a36847f800f8ad,5425,Production,Producer
406,52fe423fc3a36847f800f8b3,5426,Production,Line Producer
406,52fe423fc3a36847f800f8b9,5427,Production,Producer
406,52fe423fc3a36847f800f8bf,5428,Production,Producer
406,52fe423fc3a36847f800f8c5,5429,Sound,Original Music Composer
406,52fe423fc3a36847f800f8cb,5431,Camera,Director of Photography
406,52fe423fc3a36847f800f8d1,5433,Editing,Editor
406,52fe4240c3a36847f800f8d7,2406,Editing,Editor
406,52fe4240c3a36847f800f8dd,5434,Art,Production Design
45549,52fe46c8c3a36847f8111c21,4014,Directing,Director
45549,52fe46c8c3a36847f8111c27,4014,Writing,Writer
45549,5904d582c3a3684a8e00e574,948439,Production,Line Producer
11062,571fb8ccc3a368775b0032ff,1760,Sound,Original Music Composer
11062,52fe43ee9251416c7502372b,23213,Directing,Director
11062,52fe43ee9251416c75023737,23213,Production,Producer
11062,52fe43ee9251416c75023749,3898,Editing,Editor
11062,52fe43ee9251416c75023731,68210,Writing,Screenplay
11062,52fe43ee9251416c75023743,68211,Camera,Director of Photography
13685,52fe458b9251416c7505a35b,5655,Directing,Director
13685,52fe458b9251416c7505a361,5655,Writing,Author
13685,52fe458b9251416c7505a367,887,Writing,Author
13685,52fe458b9251416c7505a379,5655,Writing,Screenplay
13685,52fe458b9251416c7505a37f,887,Writing,Screenplay
13685,52fe458b9251416c7505a395,951099,Production,Producer
13685,52fe458b9251416c7505a39b,15207,Production,Producer
13685,52fe458b9251416c7505a3a1,221695,Production,Producer
13685,52fe458b9251416c7505a3a7,21067,Production,Producer
13685,52fe458b9251416c7505a3ad,71555,Production,Producer
47475,52fe4735c3a36847f81291bf,14692,Directing,Director
2045,52fe432fc3a36847f8040e41,720,Camera,Director of Photography
2045,52fe432fc3a36847f8040e2f,5398,Production,Producer
2045,52fe432fc3a36847f8040e3b,19155,Sound,Original Music Composer
2045,52fe432fc3a36847f8040e35,19051,Production,Producer
2045,52fe432fc3a36847f8040e23,21053,Directing,Director
2045,52fe432fc3a36847f8040e29,21054,Writing,Screenplay
2045,52fe432fc3a36847f8040e47,21055,Editing,Editor
2045,52fe432fc3a36847f8040e71,55178,Editing,Editor
9614,52fe4511c3a36847f80ba903,17494,Directing,Director
9614,52fe4511c3a36847f80ba909,56728,Writing,Screenplay
9614,52fe4511c3a36847f80ba90f,19292,Writing,Screenplay
9614,52fe4511c3a36847f80ba915,29015,Production,Producer
9614,52fe4511c3a36847f80ba91b,8859,Production,Executive Producer
9614,52fe4511c3a36847f80ba921,1298,Production,Executive Producer
9614,52fe4511c3a36847f80ba927,5666,Sound,Original Music Composer
9614,52fe4511c3a36847f80ba92d,58187,Camera,Director of Photography
9614,52fe4511c3a36847f80ba933,12865,Editing,Editor
9614,52fe4511c3a36847f80ba939,58188,Editing,Editor
688,52fe426ac3a36847f801cf97,190,Directing,Director
688,52fe426ac3a36847f801cf9d,2163,Writing,Screenplay
688,52fe426ac3a36847f801cfa3,190,Production,Producer
688,52fe426ac3a36847f801cfa9,489,Production,Producer
688,52fe426ac3a36847f801cfaf,195,Sound,Original Music Composer
688,52fe426ac3a36847f801cfb5,190,Sound,Original Music Composer
688,52fe426ac3a36847f801cfbb,356,Camera,Director of Photography
688,52fe426ac3a36847f801cfc1,384,Editing,Editor
688,52fe426bc3a36847f801cff3,10378,Writing,Novel
688,52fe426bc3a36847f801cff9,168769,Production,Producer
10874,52fe43c89251416c7501deb3,65298,Directing,Director
10874,52fe43c89251416c7501deb9,7908,Production,Producer
10874,52fe43c89251416c7501debf,65298,Production,Producer
10874,52fe43c89251416c7501dec5,64184,Writing,Screenplay
10874,52fe43c89251416c7501decb,29533,Writing,Novel
10874,52fe43c89251416c7501ded1,947,Sound,Original Music Composer
10874,52fe43c89251416c7501ded7,12940,Editing,Editor
10874,546892b422136e68d50007c5,1385880,Camera,Director of Photography
197,52fe4225c3a36847f80079c1,2460,Writing,Author
197,52fe4225c3a36847f80079c7,2461,Directing,Director
197,52fe4225c3a36847f80079cd,2461,Production,Producer
197,52fe4225c3a36847f80079d3,1729,Sound,Original Music Composer
197,52fe4225c3a36847f8007a39,2483,Camera,Director of Photography
197,52fe4225c3a36847f8007a3f,2484,Editing,Editor
197,52fe4225c3a36847f8007a45,2485,Production,Casting
197,52fe4225c3a36847f8007a4b,2486,Art,Production Design
197,52fe4225c3a36847f8007a51,2487,Production,Producer
197,52fe4225c3a36847f8007a57,2488,Production,Producer
103,52fe4218c3a36847f80037c1,1032,Directing,Director
103,52fe4218c3a36847f80037c7,12432,Production,Producer
103,52fe4218c3a36847f80037cd,12433,Production,Producer
103,52fe4218c3a36847f80037fd,1044,Camera,Director of Photography
103,52fe4218c3a36847f8003803,1045,Sound,Original Music Composer
103,52fe4218c3a36847f8003809,1046,Production,Casting
103,52fe4218c3a36847f800380f,1047,Editing,Editor
103,52fe4218c3a36847f8003815,1048,Editing,Editor
103,52fe4218c3a36847f800381b,1052,Sound,Sound Re-Recording Mixer
103,52fe4218c3a36847f8003821,1053,Sound,Sound Effects Editor
33542,52fe45219251416c9102886f,44916,Directing,Director
33542,52fe45219251416c91028875,46318,Writing,Writer
33542,52fe45219251416c9102887b,46319,Writing,Writer
33542,57e146d392514104530063d9,46321,Production,Producer
43566,52fe4651c3a36847f80f87f5,23393,Directing,Director
43566,55775a4bc3a368396100094f,49069,Camera,Director of Photography
43566,55775a91c3a36839660009a4,57862,Writing,Writer
43566,56a2cf07c3a368389e000f07,1393558,Art,Set Decoration
16934,58df3dd2c3a3683d3e0049e0,5489,Production,Casting
16934,58df3d179251415e6a0046fc,29486,Sound,Original Music Composer
16934,52fe46f89251416c75089ac7,81020,Directing,Director
16934,52fe46f89251416c75089b0f,81020,Writing,Author
16934,52fe46f89251416c75089acd,81022,Writing,Author
16934,58df3faec3a3683d1e0046e2,199077,Crew,Stunt Coordinator
16934,58df3e1ec3a3683cff0046d9,1166050,Art,Art Direction
16934,58df3d99c3a3683d0b00445f,1572241,Sound,Conductor
16934,58df3ee49251415e6a0047f8,1637823,Visual Effects,Special Effects Supervisor
11066,52fe43ef9251416c750238b1,339,Production,Producer
11066,52fe43ef9251416c750238c3,8582,Editing,Editor
11066,52fe43ef9251416c750238bd,56943,Camera,Director of Photography
11066,52fe43ef9251416c750238ab,57328,Writing,Screenplay
11066,52fe43ef9251416c750238b7,63976,Sound,Original Music Composer
11066,52fe43ef9251416c750238a5,68215,Directing,Director
11104,52fe43f89251416c750248f7,12453,Directing,Director
11104,52fe43f89251416c750248fd,12453,Writing,Screenplay
11104,52fe43f89251416c75024903,12454,Sound,Original Music Composer
