ml_movie_id,imdb_id,tmdb_id
8530,tt0377752,8981
8531,tt0381707,12153
8533,tt0332280,11036
8534,tt0338512,1997
8535,tt0352277,15237
8537,tt0297753,11572
8542,tt0028772,11939
8544,tt0069031,24236
8571,tt0064100,26520
8576,tt0339230,9256
8577,tt0342213,25783
8581,tt0168122,3293
8582,tt0104810,36947
8584,tt0037865,17645
8589,tt0098437,29383
8591,tt0087910,10606
8596,tt0078163,6081
8600,tt0029870,13696
8604,tt0152930,2330
8607,tt0388473,13398
8609,tt0014341,701
8610,tt0086873,10631
8612,tt0036098,2202
8614,tt0093693,10780
8617,tt0053622,23724
8618,tt0047136,26596
8620,tt0056732,29264
8622,tt0361596,1777
8623,tt0093886,11584
8633,tt0087597,11884
8636,tt0316654,558
8638,tt0381681,80
8640,tt0349683,9477
8641,tt0357413,8699
8642,tt0368975,9893
8643,tt0356470,11247
8644,tt0343818,2048
8645,tt0390221,436
8650,tt0056196,43004
8656,tt0095468,10754
8657,tt0051087,30054
8661,tt0056085,11897
8665,tt0372183,2502
8666,tt0327554,314
8667,tt0359423,18923
8670,tt0023563,12206
8675,tt0050356,15876
8684,tt0049902,15244
8689,tt0100602,20876
8690,tt0069280,24559
8695,tt0039169,27437
8700,tt0035799,22871
8711,tt0040613,32294
8712,tt0029284,41463
8713,tt0093744,19051
8718,tt0040806,62694
8720,tt0103007,53287
8722,tt0086494,32644
8724,tt0057091,1040
8727,tt0072848,5122
8730,tt0243609,1783
8743,tt0090729,22976
8751,tt0042530,18671
8752,tt0041859,17218
8754,tt0064840,5179
8765,tt0035432,16703
8768,tt0041268,22112
8772,tt0059749,13580
8779,tt0310778,14652
8781,tt0368008,14462
8783,tt0368447,6947
8784,tt0333766,401
8785,tt0043313,50247
8795,tt0275083,23305
8796,tt0060438,17768
8797,tt0064921,27375
8798,tt0369339,1538
8799,tt0361841,14846
8800,tt0345061,2577
8807,tt0366551,11282
8808,tt0368933,11130
8810,tt0370263,395
8811,tt0403703,11052
8813,tt0361309,23601
8814,tt0364751,10762
8827,tt0083652,20120
8828,tt0057997,22543
8830,tt0366174,11237
8831,tt0324127,8080
8832,tt0374330,14797
8833,tt0241025,11632
8835,tt0338325,15644
8836,tt0324554,11208
8838,tt0071115,16153
8839,tt0113762,13559
8840,tt0063803,42694
8848,tt0046521,12548
8850,tt0057063,19893
8854,tt0093624,24924
8857,tt0058294,60437
8859,tt0270846,31117
8860,tt0337921,9759
8861,tt0318627,1577
8864,tt0339412,16232
8865,tt0346156,5137
8866,tt0360201,11823
8870,tt0356618,10145
8871,tt0357054,26486
8872,tt0365125,13702
8873,tt0318462,1653
8874,tt0365748,747
8879,tt0071877,4176
8880,tt0089560,11177
8882,tt0062755,26690
8884,tt0089543,10905
8892,tt0103773,27816
8893,tt0099108,27815
8899,tt0079271,42172
8903,tt0057569,31655
8906,tt0078935,8689
8907,tt0307453,10555
8908,tt0349710,11128
8910,tt0356721,1599
8911,tt0361696,14024
8914,tt0390384,14337
8915,tt0368658,26108
8916,tt0358135,4380
8917,tt0372588,3989
8918,tt0349416,16358
8923,tt0080009,11121
8927,tt0074279,21241
8928,tt0061655,3053
8930,tt0354575,12456
8933,tt0090985,18499
8935,tt0101301,13644
8937,tt0390022,13416
8938,tt0390538,1435
8943,tt0340012,18701
8946,tt0252028,15566
8947,tt0391198,1970
8948,tt0375173,8849
8949,tt0375063,9675
8950,tt0361862,4553
8951,tt0383694,11109
8955,tt0360130,16131
8957,tt0387564,176
8958,tt0350258,1677
8961,tt0317705,9806
8963,tt0273689,12777
8965,tt0338348,5255
8966,tt0362269,11184
8968,tt0367479,10589
8969,tt0317198,9801
8970,tt0308644,866
8972,tt0368891,2059
8973,tt0275491,140
8974,tt0345950,11836
8977,tt0346491,1966
8981,tt0376541,2288
8982,tt0327919,15397
8983,tt0385004,9550
8984,tt0349903,163
8985,tt0359013,36648
8986,tt0053644,15788
8988,tt0053716,18973
8998,tt0072272,33740
9004,tt0088979,16248
9005,tt0106912,15613
9010,tt0364517,8424
9018,tt0391024,18889
25737,tt0011237,2972
25744,tt0013257,57283
25750,tt0015324,992
25752,tt0015841,42359
25753,tt0015881,1405
25755,tt0016220,964
25763,tt0018737,905
25764,tt0018742,31411
25769,tt0019421,25768
25771,tt0020530,626
25773,tt0021079,27899
25774,tt0021577,5729
25777,tt0022158,13911
25788,tt0023427,877
25792,tt0023634,28268
25795,tt0023948,39130
25801,tt0024548,43595
25805,tt0024844,43904
25807,tt0024894,24106
25825,tt0027652,14615
25826,tt0027884,31773
25827,tt0027996,24807
25828,tt0028096,17030
25839,tt0029322,37650
25841,tt0029604,43864
25842,tt0029682,23101
25850,tt0030241,16274
25852,tt0031359,55207
25856,tt0032145,3084
25865,tt0032701,17801
25868,tt0033373,29884
25886,tt0035238,22387
25891,tt0035979,18727
25898,tt0036506,41391
25900,tt0036733,28436
25901,tt0036910,22638
25904,tt0037075,21451
25906,tt0037094,43307
25911,tt0037469,17136
25916,tt0038160,18771
25920,tt0038369,16090
25929,tt0039661,19169
25930,tt0039677,43461
25937,tt0040308,29380
25940,tt0040525,3766
25941,tt0040536,946
25945,tt0040872,44190
25947,tt0040919,33115
25952,tt0041587,45578
25962,tt0042646,43388
25965,tt0043012,43390
25972,tt0044502,24003
25993,tt0047203,13457
25995,tt0047444,31372
25996,tt0047522,3111
25999,tt0047677,28696
26003,tt0048434,803
26005,tt0048579,31374
26007,tt0048752,36439
26009,tt0049012,33319
26010,tt0049055,28100
26012,tt0049710,31378
26013,tt0049782,19742
26025,tt0051003,18776
26052,tt0053168,690
26082,tt0056058,14537
26084,tt0056262,13671
26085,tt0056264,11085
26086,tt0056300,53218
26094,tt0056736,21135
26111,tt0057877,15421
26116,tt0058213,10299
26117,tt0058262,24229
26122,tt0058430,3763
26125,tt0058606,28504
26131,tt0058946,17295
26133,tt0059026,13187
26150,tt0060107,895
26151,tt0060138,20108
26152,tt0060153,2661
26157,tt0060666,22293
26160,tt0061369,11047
26163,tt0061589,135
26164,tt0061643,33257
26171,tt0062136,10227
26172,tt0062138,26039
26176,tt0062374,41212
26178,tt0062407,5767
26188,tt0063050,22176
26198,tt0063829,27983
26199,tt0064002,5638
26208,tt0064612,48831
26228,tt0065955,31304
26231,tt0066214,26606
26241,tt0066993,31767
26242,tt0067023,839
26258,tt0067866,13041
26265,tt0068503,18250
26268,tt0068655,12089
26271,tt0068828,23148
26294,tt0070215,9474
26302,tt0070643,31587
26303,tt0070698,22307
26313,tt0071269,32044
26317,tt0071464,24402
26318,tt0071487,5558
26320,tt0071508,3043
26322,tt0071571,16246
26324,tt0071598,42448
26325,tt0071604,42449
26326,tt0071615,8327
26342,tt0072973,1835
26346,tt0073114,1829
26349,tt0073453,32042
26350,tt0073580,9652
26366,tt0074605,33324
26371,tt0074906,42252
26375,tt0075223,11558
26386,tt0076141,12535
26391,tt0076451,12637
26393,tt0076740,38985
26394,tt0076843,61280
26400,tt0077598,24998
26403,tt0077687,1362
26413,tt0078252,11537
26422,tt0079261,10654
26425,tt0079336,19827
26430,tt0079495,30636
26462,tt0085210,13633
26464,tt0085255,6341
26467,tt0085404,7012
26471,tt0085474,15251
26472,tt0085482,17435
26485,tt0086216,232
26487,tt0086355,30707
26492,tt0086491,15301
26494,tt0086589,28054
26505,tt0087072,30278
26509,tt0087197,19596
26513,tt0087451,10179
26524,tt0088275,33138
26528,tt0088727,17663
26547,tt0089374,9056
26554,tt0089869,10176
26555,tt0090056,9080
26562,tt0090319,16082
26564,tt0090557,14670
26574,tt0091113,42021
26578,tt0091670,24657
26585,tt0092263,11471
26599,tt0093412,4043
26603,tt0093777,8852
26606,tt0093978,30421
26614,tt0094791,8677
26622,tt0095050,49314
26631,tt0095715,18917
26662,tt0097814,16859
26663,tt0097904,38695
26680,tt0099329,9768
26684,tt0099611,27274
26686,tt0099654,10485
26689,tt0099747,22189
26694,tt0099902,41821
26695,tt0099951,21344
26700,tt0100280,11131
26701,tt0100339,14571
26702,tt0100469,21168
26704,tt0100685,1662
26726,tt0101786,25330
26729,tt0102015,4539
26731,tt0102048,22828
26732,tt0102164,12776
26736,tt0102293,17467
26737,tt0102307,36351
26749,tt0102722,5048
26750,tt0102744,9588
26775,tt0104567,45145
26776,tt0104652,11621
26782,tt0104802,40082
26784,tt0105001,36288
26788,tt0105197,38143
26791,tt0105391,31962
26809,tt0106335,5051
26810,tt0106341,14135
26819,tt0106950,12088
26838,tt0108170,12664
26840,tt0108188,7500
26842,tt0108281,11143
26850,tt0109020,32764
26854,tt0109552,18998
26865,tt0110200,17809
26870,tt0110442,11067
26886,tt0111835,18674
26903,tt0113824,37797
26915,tt0114733,16233
26947,tt0117407,2061
26974,tt0119237,18415
26999,tt0120131,9732
27002,tt0120570,30983
27005,tt0120714,19846
27020,tt0123865,14533
27022,tt0124901,9812
27032,tt0127357,8697
27075,tt0146402,11508
27109,tt0158714,2487
27156,tt0169858,18491
27178,tt0177858,3716
27186,tt0181627,21348
27193,tt0183869,2332
27251,tt0207275,110147
27253,tt0208185,15653
27255,tt0209463,43423
27266,tt0212712,844
27317,tt0235198,11075
27329,tt0239894,17208
27338,tt0242527,467
27351,tt0244870,11366
27369,tt0250440,44756
27373,tt0250934,20536
27376,tt0251447,3577
27397,tt0260991,2440
27410,tt0266425,12900
27416,tt0269389,10978
27423,tt0271383,40096
27441,tt0275230,919
27478,tt0284837,9298
27482,tt0285492,437
27523,tt0293715,11178
27544,tt0299213,30839
27555,tt0302585,13984
27592,tt0310775,4689
27604,tt0312843,12720
27646,tt0324013,32526
27648,tt0325123,15271
27660,tt0328832,55931
27664,tt0330099,12703
27674,tt0331811,9282
27685,tt0334965,12540
27689,tt0337103,60672
27700,tt0338309,11197
27704,tt0338763,3177
27706,tt0339291,11774
27713,tt0342150,16765
27721,tt0344510,2841
27722,tt0345549,11606
27727,tt0347048,363
27728,tt0347246,12140
27731,tt0347618,15370
27741,tt0351817,12496
27751,tt0355987,36763
27768,tt0363532,21200
27772,tt0364385,11838
27773,tt0364569,670
27778,tt0365265,12583
27784,tt0366292,9694
27788,tt0366627,9667
27790,tt0366777,13373
27792,tt0366996,37209
27793,tt0367093,10304
27798,tt0367913,9666
27800,tt0368667,11049
27801,tt0368909,9316
27802,tt0369060,11647
27803,tt0369702,1913
27808,tt0371246,2539
27815,tt0372824,5528
27816,tt0373283,10105
27821,tt0373926,179
27822,tt0374102,83
27831,tt0375912,4836
27834,tt0376968,11190
27837,tt0377062,11866
27838,tt0377091,12281
27839,tt0377109,10320
27846,tt0379225,11420
27850,tt0379593,3396
27851,tt0380366,1404
27857,tt0382330,464
27867,tt0385705,10296
27869,tt0386064,11658
27871,tt0386792,20544
27873,tt0387412,11401
27875,tt0388367,31781
27876,tt0388395,9483
27878,tt0388789,1392
27879,tt0388888,1843
27882,tt0389326,291
27899,tt0399877,8357
27904,tt0405296,3509
27912,tt0418038,13372
27922,tt0500140,23319
30707,tt0405159,70
30712,tt0044954,31713
30723,tt0100873,55309
30745,tt0361668,12487
30749,tt0395169,205
30783,tt0058567,28055
30793,tt0367594,118
30803,tt0423866,1280
30810,tt0362270,421
30812,tt0338751,2567
30816,tt0293508,9833
30818,tt0363473,6478
30820,tt0361127,9692
30822,tt0385267,1901
30825,tt0290002,693
30846,tt0364961,842
30848,tt0369672,9953
30850,tt0379889,11162
30867,tt0416220,26275
30883,tt0396592,15045
30892,tt0390123,1853
30894,tt0375210,11804
30898,tt0365885,11354
31035,tt0086429,21259
31101,tt0326208,18927
31114,tt0373024,25350
31116,tt0034167,16442
31150,tt0076929,16220
31156,tt0043255,33475
31162,tt0352520,10609
31184,tt0401233,11633
31221,tt0357277,9947
31225,tt0393162,7214
31270,tt0073705,27429
31284,tt0075265,19610
31290,tt0101412,27549
31364,tt0353969,11423
31374,tt0047094,16410
31408,tt0420206,342
31410,tt0363163,613
31413,tt0276617,273
31420,tt0398712,8978
31422,tt0368578,11637
31427,tt0382077,11096
31431,tt0357507,8968
31433,tt0372532,6961
31435,tt0417791,31165
31437,tt0408664,2517
31445,tt0362590,11413
31502,tt0079844,11343
31522,tt0079095,661
31524,tt0068278,10310
31547,tt0104706,53200
31549,tt0067085,55624
31658,tt0347149,4935
31660,tt0348121,8953
31685,tt0386588,8488
31689,tt0418753,12228
31694,tt0361411,57825
31696,tt0360486,561
31700,tt0317132,17880
31724,tt0284674,27202
31737,tt0058997,1942
31747,tt0099450,21433
31770,tt0042788,19119
31804,tt0403358,3040
31878,tt0373074,9470
31921,tt0075194,29578
31923,tt0072281,2926
31930,tt0060675,4710
31952,tt0373981,5204
31956,tt0354356,4974
31963,tt0065651,258
31973,tt0039417,8016
32017,tt0395699,10022
32019,tt0377471,4551
32025,tt0352994,26
32029,tt0340163,2026
32031,tt0358082,9928
32078,tt0107027,6593
32139,tt0058886,36815
32153,tt0107745,33539
32160,tt0025919,31835
32174,tt0063035,22377
32203,tt0068315,18047
32211,tt0072285,15018
32234,tt0076245,42222
32280,tt0021818,42837
32289,tt0396652,13374
32291,tt0378947,9688
32296,tt0385307,10040
32298,tt0372237,11638
32349,tt0029608,43865
32369,tt0042832,32078
32371,tt0040202,26038
32381,tt0053645,43029
32387,tt0060277,19884
32395,tt0057295,52302
32444,tt0085297,42106
32456,tt0110008,15283
32460,tt0119472,158
32469,tt0048801,5996
32515,tt0096409,28448
32525,tt0046022,27030
32554,tt0113799,42994
32562,tt0382734,21131
32587,tt0401792,187
32591,tt0374583,11399
32596,tt0318649,7364
32598,tt0332047,11431
32632,tt0070022,26332
32686,tt0066849,26774
32728,tt0074806,19971
32735,tt0071502,47406
32743,tt0235712,9674
32825,tt0088083,19673
32840,tt0084868,32085
32844,tt0033238,43824
32882,tt0033388,26182
32892,tt0056111,31442
32898,tt0000417,775
32914,tt0319970,7342
32943,tt0100024,36843
33004,tt0371724,7453
33021,tt0085496,8220
33085,tt0384806,10065
33124,tt0384369,9393
33138,tt0362004,13073
33145,tt0391304,8976
33154,tt0413845,13020
33158,tt0329774,11679
33162,tt0320661,1495
33164,tt0397065,10066
33166,tt0375679,1640
33171,tt0370986,11171
33296,tt0218864,13163
33312,tt0019777,20625
33437,tt0342258,10027
33493,tt0121766,1895
33495,tt0384642,9981
33499,tt0369735,4379
33558,tt0337721,14694
33587,tt0037415,16373
33592,tt0307213,25649
33615,tt0351283,953
33621,tt0381429,16605
33646,tt0398165,9291
33660,tt0352248,921
33669,tt0403508,9779
33672,tt0355702,9787
33679,tt0356910,787
33681,tt0424774,14199
33683,tt0338095,10226
33750,tt0387914,20941
33794,tt0372784,272
33817,tt0382189,9709
33826,tt0384488,25248
33830,tt0400497,11451
33834,tt0418819,11683
33836,tt0374536,9722
33838,tt0436724,2287
33880,tt0415978,1382
33896,tt0420251,33908
33903,tt0408777,276
33912,tt0078444,38731
34002,tt0030696,15938
34018,tt0031060,22553
34048,tt0407304,74
34072,tt0428803,1667
34129,tt0376108,7233
34143,tt0382628,9009
34150,tt0120667,9738
34153,tt0436613,14278
34162,tt0396269,9522
34164,tt0361693,14922
34198,tt0409184,1826
34271,tt0410097,10476
34319,tt0399201,1635
34321,tt0408524,13341
34323,tt0395584,1696
34326,tt0403217,1665
34332,tt0405325,11459
34334,tt0382992,10048
34336,tt0417001,11648
34338,tt0436078,15258
34405,tt0379786,16320
34435,tt0073707,12259
34437,tt0412019,308
34520,tt0377818,6519
34523,tt0406650,13919
34528,tt0418773,1444
34530,tt0367652,11453
34532,tt0397101,9913
34534,tt0430105,8292
34536,tt0326905,13922
34542,tt0427312,501
34552,tt0443518,28201
34583,tt0069121,27292
35836,tt0405422,6957
35957,tt0421239,11460
36276,tt0387898,445
36289,tt0133385,9564
36397,tt0361089,14175
36401,tt0355295,4442
36509,tt0402901,9042
36517,tt0387131,1985
36519,tt0388482,9335
36525,tt0425123,9007
36527,tt0377107,9777
36529,tt0399295,1830
36533,tt0384286,10092
36535,tt0404030,340
36708,tt0385690,65215
36931,tt0386005,11636
37211,tt0032536,22575
37240,tt0436971,14286
37380,tt0419706,8814
37382,tt0421054,9923
37384,tt0348333,7553
37386,tt0402022,8202
37475,tt0350261,1947
37477,tt0399327,9074
37720,tt0404032,8643
37727,tt0408790,9315
37729,tt0121164,3933
37731,tt0385002,8923
37733,tt0399146,59
37736,tt0380599,257
37739,tt0388980,15487
37741,tt0379725,398
37785,tt0066767,30941
37830,tt0385700,647
37853,tt0378109,11968
37855,tt0406158,27176
37857,tt0366780,14517
38038,tt0312004,533
38061,tt0373469,5236
38304,tt0367555,19082
38384,tt0036891,36498
38499,tt0318997,24019
38798,tt0388125,11931
38886,tt0367089,10707
38992,tt0417217,9910
39052,tt0472566,15493
39183,tt0388795,142
39231,tt0368709,9621
39234,tt0395972,9701
39292,tt0433383,3291
39307,tt0418647,12920
39381,tt0421238,16608
39398,tt0389828,24408
39408,tt0443567,38828
39414,tt0338427,2610
39419,tt0373450,9729
39427,tt0371257,8066
39435,tt0386140,1656
39444,tt0384680,6963
39446,tt0432348,215
39659,tt0063678,5335
39715,tt0436058,8274
39768,tt0322420,20128
39779,tt0025862,18994
39869,tt0342735,1951
39941,tt0078771,259
40148,tt0365686,10851
40226,tt0267116,16231
40278,tt0418763,25
40339,tt0371606,9982
40412,tt0419677,12877
40414,tt0424205,11661
40491,tt0098532,7974
40574,tt0430308,10060
40581,tt0433400,10033
40583,tt0365737,231
40614,tt0398017,8999
40629,tt0414387,4348
40723,tt0416315,9885
40732,tt0435625,9392
40815,tt0330373,674
40817,tt0271461,24625
40819,tt0358273,69
40826,tt0294870,1833
40833,tt0059619,46591
40851,tt0406375,6795
40870,tt0401085,11421
40946,tt0422528,16156
40959,tt0400525,9005
41285,tt0416320,116
41336,tt0051983,35124
41527,tt0445620,67
41566,tt0363771,411
41569,tt0360717,254
41571,tt0397535,1904
41573,tt0356680,9043
41714,tt0077452,42234
41716,tt0365485,9515
41769,tt0392465,23478
41863,tt0419294,8053
41912,tt0323998,11466
41997,tt0408306,612
42002,tt0395251,9899
42004,tt0407265,546
42007,tt0398375,2800
42009,tt0452598,9641
42011,tt0369441,7552
42013,tt0267891,9927
42015,tt0402894,9681
42163,tt0079807,22975
42191,tt0091455,13925
42197,tt0444653,9687
42351,tt0090163,17835
42418,tt0402399,11400
42632,tt0451094,4550
42677,tt0428441,44345
42681,tt0033627,21735
42718,tt0414852,10045
42721,tt0383222,168705
42723,tt0450278,1690
42725,tt0456554,9900
42728,tt0375154,9044
42730,tt0385726,9918
42732,tt0408985,17379
42734,tt0443536,10982
42738,tt0401855,834
42783,tt0058642,26782
42900,tt0060268,4772
42935,tt0437447,14226
42946,tt0085127,21519
42958,tt0412922,16553
43177,tt0079688,23957
43267,tt0462570,78237
43333,tt0240200,7509
43351,tt0164292,24269
43376,tt0426578,2117
43396,tt0412080,9912
43419,tt0416496,1969
43556,tt0417433,13275
43558,tt0421729,11565
43560,tt0396752,11283
43635,tt0056891,25167
43679,tt0414982,9286
43708,tt0425598,292
43744,tt0421994,1544
43832,tt0478988,20981
43836,tt0383216,12096
43838,tt0092115,33061
43869,tt0381971,9975
43871,tt0408345,9754
43899,tt0420260,29269
43904,tt0455857,10053
43908,tt0449061,7515
43917,tt0397313,9036
43919,tt0466342,10073
43921,tt0404390,7304
43928,tt0370032,9920
43930,tt0397078,10025
43932,tt0454919,9682
43936,tt0450232,2207
44004,tt0427229,6877
44022,tt0438097,950
44073,tt0041931,4173
44191,tt0434409,752
44193,tt0454945,9655
44195,tt0427944,9388
44197,tt0419749,9950
44199,tt0454848,388
44204,tt0468565,868
44225,tt0429591,14191
44245,tt0209095,18011
44301,tt0458242,1379
44317,tt0113580,62719
44397,tt0454841,9792
44421,tt0112120,55676
44555,tt0405094,582
44587,tt0013427,669
44597,tt0057697,37939
44613,tt0446046,12763
44633,tt0436231,13222
44665,tt0425210,186
44671,tt0443693,8410
44694,tt0441909,219
44709,tt0437800,13751
44717,tt0367975,52345
44731,tt0441796,10069
44759,tt0430912,3093
44761,tt0393109,9270
44788,tt0493459,16070
44828,tt0439815,9035
44840,tt0437863,9957
44849,tt0386741,9389
44864,tt0436331,8998
44911,tt0077889,34193
44972,tt0362120,4257
44974,tt0424136,2652
45000,tt0061473,1629
45028,tt0420087,9526
45062,tt0443632,5820
45081,tt0384537,588
45172,tt0126765,1557
45179,tt0034798,17131
45183,tt0427954,8982
45186,tt0317919,956
45208,tt0449089,9530
45210,tt0475276,9829
45221,tt0430634,10115
45382,tt0398027,7870
45431,tt0327084,7518
45440,tt0364955,9786
45442,tt0409182,503
45447,tt0382625,591
45499,tt0376994,36668
45501,tt0452594,9767
45506,tt0417385,18164
45517,tt0317219,920
45521,tt0413466,18484
45662,tt0466909,806
45666,tt0457510,9353
45668,tt0410297,2044
45672,tt0389860,9339
45679,tt0036341,20945
45720,tt0458352,350
45722,tt0383574,58
45726,tt0463034,1819
45728,tt0424345,2295
45730,tt0452637,9697
45732,tt0465624,4474
45837,tt0065976,20556
45880,tt0422720,1887
45928,tt0489037,13508
45942,tt0070359,48693
45950,tt0497116,1781
45969,tt0101545,16270
46062,tt0475293,10947
46322,tt0446059,7549
46335,tt0463985,9615
46337,tt0455499,9513
46347,tt0478209,20604
46530,tt0348150,1452
46559,tt0468094,7872
46574,tt0422861,14474
46578,tt0449059,773
46664,tt0040338,21631
46723,tt0449467,1164
46772,tt0369994,13141
46855,tt0064040,15383
46865,tt0430304,9072
46919,tt0399862,14120
46948,tt0385880,9297
46965,tt0417148,326
46967,tt0457513,512
46970,tt0415306,9718
46972,tt0477347,1593
46974,tt0469641,1852
46976,tt0420223,1262
47044,tt0430357,82
47092,tt0043879,31152
47099,tt0454921,1402
47122,tt0455967,9293
47124,tt0429589,9906
47152,tt0074360,51857
47196,tt0049653,43542
47200,tt0479884,1948
47202,tt0430576,148
47254,tt0402910,5289
47261,tt0448075,9782
47274,tt0067778,42501
47287,tt0052700,35921
47330,tt0071424,19017
47382,tt0462590,9762
47384,tt0383060,14113
47404,tt0452039,21712
47423,tt0468489,7859
47465,tt0410764,11559
47491,tt0418455,1023
47518,tt0384793,9788
47610,tt0443543,1491
47629,tt0436697,1165
47640,tt0486551,9988
47714,tt0038363,19072
47721,tt0048980,15265
47728,tt0038577,29589
47810,tt0450345,9708
47894,tt0460989,1116
47937,tt0464196,5072
47950,tt0427969,1249
47952,tt0475944,9954
47978,tt0423169,13075
47997,tt0387808,7512
47999,tt0486358,1776
48032,tt0419198,10846
48043,tt0414993,1381
48061,tt0069289,15242
48082,tt0354899,300
48142,tt0387877,9676
48159,tt0430779,15213
48165,tt0098327,32761
48231,tt0410730,15742
48262,tt0799954,1666
48268,tt0376591,41758
48304,tt0472043,1579
48319,tt0454824,9664
48322,tt0493430,12094
48385,tt0443453,496
48394,tt0457430,1417
48414,tt0400717,7484
48501,tt0384116,27275
48516,tt0407887,1422
48518,tt0420294,10781
48520,tt0424993,9794
48522,tt0457495,9978
48560,tt0439289,7510
48591,tt0433386,1975
48593,tt0483726,9895
48596,tt0419946,8975
48660,tt0430051,86
48682,tt0499537,13209
48696,tt0404203,1440
48698,tt0814075,13364
48738,tt0455590,1523
48741,tt0478049,14201
48744,tt0367027,1378
48774,tt0206634,9693
48780,tt0482571,1124
48783,tt0418689,3683
48791,tt0434215,14012
48817,tt0492492,43673
48856,tt0473488,8194
48872,tt0475169,6077
48877,tt0489270,214
48972,tt0407236,21156
48982,tt0424095,11619
48997,tt0396171,1427
49013,tt0452681,13767
49220,tt0470765,14799
49265,tt0420901,8588
49272,tt0381061,36557
49274,tt0366548,9836
49278,tt0453467,7551
49280,tt0308055,10741
49284,tt0499603,2357
49286,tt0457939,1581
49299,tt0347449,57977
49314,tt0433387,7873
49394,tt0059719,36265
49396,tt0365830,2179
49526,tt0480271,10032
49528,tt0454970,9796
49530,tt0450259,1372
49647,tt0413895,9986
49649,tt0449010,2486
49651,tt0479143,1246
49688,tt0046889,13210
49772,tt0446755,14202
49817,tt0084509,30060
49822,tt0343737,1247
49824,tt0443489,1125
49902,tt0065622,33583
49910,tt0463998,1646
49932,tt0460829,1730
49957,tt0464049,8618
49961,tt0465551,1259
50005,tt0473444,1494
50011,tt0808185,13318
50064,tt0452624,182
50068,tt0498380,1251
50147,tt0454082,9656
50160,tt0482546,13967
50162,tt0344854,9992
50189,tt0808146,8275
50245,tt0069687,2204
50259,tt0468526,26518
50442,tt0426883,7457
50445,tt0455960,8398
50514,tt0457655,3549
50583,tt0468795,27337
50601,tt0398808,1265
50641,tt0076162,25623
50651,tt0822389,13140
50685,tt0473308,10758
50703,tt0846789,26594
50740,tt0058578,51863
50742,tt0066356,50754
50792,tt0395495,13668
50794,tt0475394,7516
50798,tt0799949,9760
50802,tt0490084,1257
50804,tt0367959,1248
50806,tt0477051,9757
50842,tt0469754,5206
50851,tt0380268,14761
50872,tt0382932,2062
50912,tt0401711,2266
50923,tt0469263,5172
50954,tt0482527,37725
51044,tt0061937,34038
51077,tt0259324,1250
51080,tt0401997,4169
51084,tt0758766,11172
51086,tt0481369,3594
51088,tt0499554,10090
51091,tt0462200,7874
51094,tt0375785,14845
51174,tt0432402,12271
51207,tt0094057,22172
51255,tt0425112,4638
51277,tt0078243,11841
51304,tt0424938,9695
51357,tt0112681,12554
51372,tt0173714,26598
51380,tt0067647,5691
51412,tt0435705,1738
51418,tt0443456,1253
51471,tt0454776,15163
51540,tt0443706,1949
51575,tt0486946,11199
51662,tt0416449,1271
51698,tt0768212,2267
51705,tt0482088,6691
51709,tt0468492,1255
51773,tt0056825,47249
51834,tt0416508,2977
51884,tt0433416,16727
51925,tt0477071,9963
51927,tt0455760,14001
51931,tt0490204,2355
51935,tt0822854,7485
51937,tt0800069,9793
51939,tt0453556,1273
52241,tt0427470,8270
52245,tt0445934,9955
52287,tt0396555,1267
52319,tt0076584,22311
52328,tt0448134,1272
52435,tt0060345,13377
52456,tt0457433,7183
52458,tt0486822,8271
52460,tt0446013,1534
52462,tt0455326,13158
52528,tt0066491,35838
52579,tt0450188,1407
52604,tt0488120,6145
52606,tt0488085,9843
52644,tt0452702,10294
52666,tt0103793,1987
52668,tt0419843,13067
52694,tt0453451,1268
52712,tt0435670,9785
52717,tt0443473,14636
52722,tt0413300,559
52730,tt0329737,13352
52767,tt0075610,20553
52831,tt0095583,14240
52885,tt0851578,4977
52950,tt0409904,2269
52952,tt0480025,11798
52967,tt0491747,1919
52973,tt0478311,4964
52975,tt0427327,2976
53000,tt0463854,1562
53024,tt0762111,36676
53121,tt0413267,810
53123,tt0907657,5723
53125,tt0449088,285
53129,tt0780571,3432
53133,tt0441007,15568
53138,tt0455596,14208
53189,tt0494222,8748
53207,tt0411061,3489
53318,tt0460740,12225
53322,tt0496806,298
53326,tt0465203,10832
53435,tt0498353,1691
53447,tt0842929,1990
53460,tt0423294,9408
53464,tt0486576,1979
53466,tt0479500,14043
53468,tt0457572,10288
53519,tt1028528,1991
53550,tt0462504,9952
53737,tt0062038,42700
53883,tt0430484,49870
53887,tt0070464,42464
53894,tt0386032,2359
53953,tt0450385,3021
53956,tt0795368,2196
53972,tt0337978,1571
53974,tt0762114,2959
53993,tt0413099,2698
53996,tt0418279,1858
53999,tt0374563,14125
54001,tt0373889,675
54004,tt0762107,3563
54190,tt0445922,4688
54256,tt0787475,10074
54259,tt0486655,2270
54270,tt0461703,14219
54272,tt0462538,35
54276,tt0481141,3638
54281,tt0423977,8669
54286,tt0440963,2503
54290,tt0804452,14123
54328,tt0778784,4516
54331,tt0796375,8141
54372,tt0362225,10795
54426,tt0809407,24159
54503,tt0829482,8363
54513,tt0796368,6535
54648,tt0293564,5174
54732,tt0424823,9750
54734,tt0815244,10760
54736,tt0431197,4349
54745,tt0477078,13068
54768,tt0462244,14144
